Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::__normal_iterator(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* const&) [323]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [382]
[353]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::capacity() const [353]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [361]
[354]    0.0    0.00    0.00       1         std::allocator<Piece>::allocator() [354]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Piece>::new_allocator() [344]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::~_Vector_impl() [362]
[355]    0.0    0.00    0.00       1         std::allocator<Piece>::~allocator() [355]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Piece>::~new_allocator() [345]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [28]
[356]    0.0    0.00    0.00       1         std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::allocator() [356]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::new_allocator() [346]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [28]
[357]    0.0    0.00    0.00       1         std::allocator<std::optional<Piece> >::allocator() [357]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::optional<Piece> >::new_allocator() [347]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__copy_move_a2<false, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*) [390]
[358]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*) [358]
                0.00    0.00       4/4           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::operator=(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [315]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [394]
[359]    0.0    0.00    0.00       1         void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [359]
                0.00    0.00       1/1           bool __gnu_cxx::operator!=<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > const&, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > const&) [349]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<Piece*>(Piece*, Piece*) [396]
[360]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<Piece*>(Piece*, Piece*) [360]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_base() [364]
[361]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [361]
                0.00    0.00       1/1           std::allocator<Piece>::allocator() [354]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl_data::_Vector_impl_data() [363]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [365]
[362]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::~_Vector_impl() [362]
                0.00    0.00       1/1           std::allocator<Piece>::~allocator() [355]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [361]
[363]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl_data::_Vector_impl_data() [363]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Piece, std::allocator<Piece> >::vector() [374]
[364]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_base() [364]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::_Vector_impl() [361]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Piece, std::allocator<Piece> >::~vector() [375]
[365]    0.0    0.00    0.00       1         std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [365]
                0.00    0.00       1/6           std::_Vector_base<Piece, std::allocator<Piece> >::_M_deallocate(Piece*, unsigned long) [293]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_impl::~_Vector_impl() [362]
-----------------------------------------------
                0.00    0.00       1/1           std::optional<std::pair<Coords, Coords> >::optional() [385]
[366]    0.0    0.00    0.00       1         std::_Optional_base<std::pair<Coords, Coords>, true, true>::_Optional_base() [366]
                0.00    0.00       1/1           std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::_Optional_payload() [369]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [376]
[367]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [367]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::max_size() const [350]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_S_max_size(std::allocator<std::optional<Piece> > const&) [383]
[368]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::optional<Piece> > >::max_size(std::allocator<std::optional<Piece> > const&) [368]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::optional<Piece> >::max_size() const [351]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_base<std::pair<Coords, Coords>, true, true>::_Optional_base() [366]
[369]    0.0    0.00    0.00       1         std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::_Optional_payload() [369]
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_Optional_payload_base() [372]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&) [258]
[370]    0.0    0.00    0.00       1         void std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_construct<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&&) [370]
                0.00    0.00       1/2           std::pair<Coords, Coords>&& std::forward<std::pair<Coords, Coords> >(std::remove_reference<std::pair<Coords, Coords> >::type&) [338]
                0.00    0.00       1/1           void std::_Construct<std::pair<Coords, Coords>, std::pair<Coords, Coords> >(std::pair<Coords, Coords>*, std::pair<Coords, Coords>&&) [386]
                0.00    0.00       1/30995       std::pair<Coords, Coords>* std::__addressof<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&) [70]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_Optional_payload_base() [372]
[371]    0.0    0.00    0.00       1         std::_Optional_payload_base<std::pair<Coords, Coords> >::_Storage<std::pair<Coords, Coords>, true>::_Storage() [371]
-----------------------------------------------
                0.00    0.00       1/1           std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::_Optional_payload() [369]
[372]    0.0    0.00    0.00       1         std::_Optional_payload_base<std::pair<Coords, Coords> >::_Optional_payload_base() [372]
                0.00    0.00       1/1           std::_Optional_payload_base<std::pair<Coords, Coords> >::_Storage<std::pair<Coords, Coords>, true>::_Storage() [371]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::uninitialized_fill_n<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [391]
[373]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [373]
                0.00    0.00       4/128         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__addressof<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >&) [101]
                0.00    0.00       4/64          void std::_Construct<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&>(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           Board::fromString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[374]    0.0    0.00    0.00       1         std::vector<Piece, std::allocator<Piece> >::vector() [374]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::_Vector_base() [364]
-----------------------------------------------
                0.00    0.00       1/1           Board::fromString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
[375]    0.0    0.00    0.00       1         std::vector<Piece, std::allocator<Piece> >::~vector() [375]
                0.00    0.00       1/11          std::_Vector_base<Piece, std::allocator<Piece> >::_M_get_Tp_allocator() [270]
                0.00    0.00       1/1           void std::_Destroy<Piece*, Piece>(Piece*, Piece*, std::allocator<Piece>&) [397]
                0.00    0.00       1/1           std::_Vector_base<Piece, std::allocator<Piece> >::~_Vector_base() [365]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [377]
[376]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [376]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [367]
                0.00    0.00       1/22          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [381]
[377]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [377]
                0.00    0.00       1/60          std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::allocator(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [152]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_max_size(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [376]
                0.00    0.00       1/61          std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::~allocator() [145]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [381]
[378]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_fill_initialize(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [378]
                0.00    0.00       1/75          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_get_Tp_allocator() [108]
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_fill_n_a<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [392]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [382]
[379]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() [379]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::__normal_iterator(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* const&) [323]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [382]
[380]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() [380]
                0.00    0.00       1/3           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >::__normal_iterator(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* const&) [323]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [28]
[381]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [381]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [377]
                0.00    0.00       1/16          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_base(unsigned long, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&) [211]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_fill_initialize(unsigned long, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const&) [378]
-----------------------------------------------
                0.00    0.00       1/1           Board::solve(unsigned long, float, float, bool) [2]
[382]    0.0    0.00    0.00       1         std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::operator=(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&) [382]
                0.00    0.00       2/17          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::size() const [196]
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_S_propagate_on_copy_assign() [348]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::capacity() const [353]
                0.00    0.00       1/75          std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_get_Tp_allocator() [108]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() [379]
                0.00    0.00       1/1           std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() [380]
                0.00    0.00       1/16          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() const [207]
                0.00    0.00       1/16          std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() const [208]
                0.00    0.00       1/1           void std::_Destroy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&) [395]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > std::copy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >) [393]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_S_check_init_len(unsigned long, std::allocator<std::optional<Piece> > const&) [384]
[383]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_S_max_size(std::allocator<std::optional<Piece> > const&) [383]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::optional<Piece> > >::max_size(std::allocator<std::optional<Piece> > const&) [368]
                0.00    0.00       1/22          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::vector(unsigned long, std::allocator<std::optional<Piece> > const&) [31]
[384]    0.0    0.00    0.00       1         std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_S_check_init_len(unsigned long, std::allocator<std::optional<Piece> > const&) [384]
                0.00    0.00       1/1           std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >::_S_max_size(std::allocator<std::optional<Piece> > const&) [383]
                0.00    0.00       1/130         std::allocator<std::optional<Piece> >::allocator(std::allocator<std::optional<Piece> > const&) [100]
                0.00    0.00       1/131         std::allocator<std::optional<Piece> >::~allocator() [98]
-----------------------------------------------
                0.00    0.00       1/1           Board::Board(unsigned long) [28]
[385]    0.0    0.00    0.00       1         std::optional<std::pair<Coords, Coords> >::optional() [385]
                0.00    0.00       1/1           std::_Optional_base<std::pair<Coords, Coords>, true, true>::_Optional_base() [366]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_construct<std::pair<Coords, Coords> >(std::pair<Coords, Coords>&&) [370]
[386]    0.0    0.00    0.00       1         void std::_Construct<std::pair<Coords, Coords>, std::pair<Coords, Coords> >(std::pair<Coords, Coords>*, std::pair<Coords, Coords>&&) [386]
                0.00    0.00       1/2           std::pair<Coords, Coords>&& std::forward<std::pair<Coords, Coords> >(std::remove_reference<std::pair<Coords, Coords> >::type&) [338]
                0.00    0.00       1/31637       operator new(unsigned long, void*) [69]
-----------------------------------------------
